title;artist;topgenre;year;bpm;energy;danceability ;dB;liveness;valence;duration;acousticness;speechiness ;popularity;key;mode;instrumentalness;loudness
When You Look At Me - Radio Edit;Christina Milian;dance pop;2001;109;84;96;-3;10;83;223;9;13;59;5;Minor;0.8625855863321507;-14.089459888148767
Where I Wanna Be;Donell Jones;contemporary r&b;1999;102;40;66;-9;27;45;254;52;3;59;1;Major;0.6789103514888467;-4.017694891206823
Wifey;Next;boy band;2004;100;65;83;-9;8;73;243;7;11;59;9;Minor;0.4793577723171042;-22.50121807439379
With Arms Wide Open;Creed;alternative metal;2020;139;53;42;-8;18;13;278;0;3;59;6;Minor;0.7243451830564511;-54.420487797396234
AM To PM;Christina Milian;dance pop;2001;105;87;87;-3;84;82;231;15;12;58;5;Minor;0.05665527377758972;-20.835582126285665
Ayo Technology;Milow;belgian pop;2009;128;66;78;-8;10;75;214;65;3;58;8;Minor;0.6815613558185043;-21.719073174662327
Bailando - English Version;Enrique Iglesias;dance pop;2014;91;85;72;-4;7;96;243;8;10;58;8;Minor;0.5142870822868179;-41.25509038829586
Be Faithful;Fatman Scoop;nyc rap;2020;101;72;67;-7;33;62;165;0;28;58;0;Minor;0.055626905458727616;-48.24428554533965
Beat Again - Radio Edit;JLS;boy band;2009;120;92;88;-6;7;97;199;2;7;58;7;Major;0.8907465739433601;-26.92096182332206
Black & Gold - Radio Edit;Sam Sparro;australian dance;2008;136;70;38;-6;11;42;212;0;8;58;11;Minor;0.8926261111394255;-6.082147936133296
Blurred Lines;Robin Thicke;dance pop;2013;120;50;86;-8;8;88;263;0;5;58;1;Major;0.21356069606294348;-43.58811142912837
Chain Hang Low;Jibbs;dirty south rap;2006;157;59;79;-7;11;78;208;3;26;58;7;Minor;0.4373439657832221;-35.312955713142294
Ciao Adios;Anne-Marie;hel;2017;106;88;70;-3;15;45;200;13;9;58;3;Major;0.17075001370191178;-51.709917118825445
Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack;Flo Rida;dance pop;2010;128;88;62;-3;19;53;233;2;3;58;9;Minor;0.6163477088334872;-33.14275769181238
Damaged;Danity Kane;dance pop;2008;120;65;77;-5;15;82;244;9;5;58;6;Minor;0.9949262067001547;-28.06720983363711
Girl From Rio;Anitta;funk pop;2021;140;64;69;-7;20;73;194;1;4;58;11;Major;0.4740675774536123;-31.944361843633228
Green Light (feat. André 3000);John Legend;neo soul;2008;78;88;62;-6;22;76;284;9;12;58;5;Major;0.6848826557283745;-22.954599913555512
Hot Right Now (feat. RITA ORA) - Radio Edit;DJ Fresh;dancefloor dnb;2012;175;97;52;-2;22;48;182;1;4;58;7;Major;0.9106384354240076;-54.533924658055234
I Don't Want to Be;Gavin DeGraw;neo mellow;2004;155;86;42;-5;13;46;218;1;7;58;6;Major;0.18350246949377091;-46.08687852712104
Knock You Down;Keri Hilson;dance pop;2009;155;88;59;-5;17;65;326;1;16;58;4;Major;0.8902807663304426;-21.193980406712733
Like You'll Never See Me Again;Alicia Keys;neo soul;2007;128;66;56;-8;10;27;315;17;3;58;8;Major;0.8735903543107557;-5.663254842741438
Love at First Sight;Kylie Minogue;australian dance;2001;125;77;60;-6;5;48;238;3;4;58;5;Major;0.3488730642584529;-19.803668801441937
LoveStoned / I Think She Knows (Interlude);Justin Timberlake;dance pop;2006;121;68;86;-6;21;85;444;34;5;58;0;Major;0.45204513155878145;-32.249030919889506
Million Voices - Radio Edit;Otto Knows;dutch house;2019;126;90;58;-6;7;8;193;0;4;58;8;Minor;0.3625101121686297;-34.86077831657322
Mungkin Hari Ini Esok Atau Nanti;Anneth;indonesian pop;2020;124;40;51;-9;7;16;231;81;4;58;7;Major;0.8768125997239051;-5.933796064162699
No More Drama;Mary J. Blige;dance pop;2001;98;84;65;-7;8;64;326;53;12;58;6;Major;0.9412056744305753;-56.00982650920725
NUMB;Hayden James;aussietronica;2019;148;56;62;-7;9;40;217;18;4;58;2;Minor;0.25075389331540177;-34.32526162938483
Objection (Tango);Shakira;colombian pop;2001;179;86;60;-5;2;71;223;1;7;58;5;Minor;0.5157746730393059;-52.701911045582754
Once In a While;Timeflies;indie pop rap;2016;105;69;79;-6;62;35;215;1;14;58;11;Minor;0.42206158285771544;-44.86610511569208
One Minute Man (feat. Ludacris);Missy Elliott;dance pop;2001;94;67;62;-8;15;57;253;3;33;58;10;Major;0.6839914885866081;-36.615403664638926
Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix;Busta Rhymes;east coast hip hop;2001;90;79;70;-5;6;56;239;8;32;58;9;Major;0.16520037021244627;-38.812571107431836
Play;Jennifer Lopez;dance pop;2001;105;73;78;-4;4;90;211;3;16;58;7;Major;0.8970113345306914;-44.28947595168414
Rapture (feat.Nadia Ali);iio;vocal house;2006;124;86;66;-8;20;60;254;7;4;58;2;Major;0.6740787872843593;-22.619221193176884
Read Your Mind;Avant;contemporary r&b;2003;73;38;76;-7;10;70;264;29;7;58;6;Major;0.45613195566097064;-6.5331347727844005
Silhouettes - Original Radio Edit;Avicii;edm;2012;128;80;61;-6;12;84;212;16;5;58;4;Major;0.6571112376666853;-57.241553391999844
Sound Of The Underground;Girls Aloud;dance pop;2003;164;87;57;-6;33;88;221;0;4;58;1;Major;0.0802509911301722;-44.90826041060906
Spinning Around;Kylie Minogue;australian dance;2000;120;66;76;-8;10;63;208;29;5;58;10;Major;0.6820785463412914;-18.66458374357051
Star Girl;McFly;boy band;2006;156;66;48;-4;6;76;208;0;3;58;4;Minor;0.9587225770517921;-29.94684514945993
Starry Eyed;Ellie Goulding;indietronica;2010;150;81;50;-5;32;60;177;14;4;58;1;Minor;0.3103819013087944;-34.545447140240334
Stutter (feat. Mystikal) - Double Take Remix;Joe;contemporary r&b;2000;90;76;77;-7;31;68;213;5;12;58;9;Minor;0.1678969751175049;-0.40295878296691967
Take Over Control (feat. Eva Simons) - Radio Edit;AFROJACK;big room;2012;130;81;72;-4;9;61;209;22;11;58;2;Minor;0.017092465266420276;-54.720634401332376
Take Your Mama;Scissor Sisters;dance pop;2004;154;96;76;-5;5;91;272;22;11;58;1;Minor;0.5944028277899585;-54.2453249240607
The Girl Is Mine;99 Souls;house;2016;119;94;68;-4;4;71;217;0;4;58;5;Major;0.28671716933823077;-49.711170271169905
Too Lost In You;Sugababes;dance pop;2003;98;71;59;-5;15;46;238;5;3;58;7;Major;0.00998675568275853;-22.479222309384866
Ass Like That;Eminem;detroit hip hop;2004;83;80;65;-6;11;68;265;41;37;57;3;Minor;0.8445119565008951;-32.06586713927845
Clumsy;Fergie;dance pop;2006;184;56;73;-4;30;45;240;19;13;57;1;Major;0.05721037986084243;-27.691258418502663
Commander;Kelly Rowland;atl hip hop;2011;125;88;40;-4;36;57;218;2;14;57;6;Minor;0.725421504953334;-16.503598545073068
Damn! (feat. Lil' Jon) - Club Mix;Youngbloodz;atl hip hop;2003;84;72;77;-6;36;52;299;1;31;57;9;Minor;0.566406096955065;-22.26074703804474
Day 'N' Nite;Kid Cudi;hip hop;2009;130;74;78;-6;9;97;162;14;6;57;1;Major;0.5345201225309785;-54.263369539490945
Do You Know? (The Ping Pong Song);Enrique Iglesias;dance pop;2007;115;77;76;-4;3;69;218;5;5;57;11;Minor;0.6171250448493939;-13.911071452088606
Do You Really Like It? - Radio Edit;DJ Pied Piper & The Masters Of Ceremonies;uk garage;2001;131;88;85;-5;15;76;217;12;5;57;1;Major;0.02900792596937396;-28.51160722323402
Freestyler;Bomfunk MC's;eurodance;2000;164;92;82;-6;25;57;306;3;10;57;8;Major;0.004330715645866845;-40.704391020847524
Girl;Destiny's Child;dance pop;2004;89;75;57;-6;4;56;224;31;11;57;0;Minor;0.2618115845989729;-57.34778827118188
Hello;Martin Solveig;disco house;2011;128;93;67;-4;5;46;281;3;3;57;9;Major;0.6252016831461891;-51.38860388440428
Hey Porsche;Nelly;dance pop;2013;116;80;73;-5;70;95;209;14;3;57;1;Major;0.6994562139463701;-18.16367333823856
High ft. Nicole Millar;Peking Duk;aussietronica;2014;100;80;53;-4;29;38;228;0;5;57;7;Minor;0.3557472063296149;-53.49717109813038
Hole In The Head;Sugababes;dance pop;2003;125;93;79;-5;14;96;218;3;3;57;0;Minor;0.2643801699021412;-2.4174176818506368
I Wish;Carl Thomas;contemporary r&b;2000;90;67;74;-5;11;22;227;6;3;57;8;Major;0.5876730672422524;-3.775787847594124
Let's Get Married;Jagged Edge;atl hip hop;2000;110;63;76;-6;13;89;263;18;5;57;2;Major;0.3313110970597518;-4.245691196895486
Little by Little;Oasis;beatlesque;2002;146;63;41;-5;12;14;293;3;3;57;9;Major;0.24673517775851805;-33.435560701683
Most Girls;P!nk;dance pop;2000;98;73;74;-6;10;69;299;4;3;57;11;Minor;0.7379831345012335;-23.018448001860925
No More (Baby I'ma Do Right);3LW;contemporary r&b;2000;89;72;72;-7;7;76;263;10;6;57;5;Major;0.004712461491959474;-23.176477098952347
Not a Bad Thing;Justin Timberlake;dance pop;2013;86;56;31;-9;13;11;688;53;7;57;5;Major;0.8004770468804174;-10.677777872775579
Nothin';N.O.R.E.;dirty south rap;2002;97;86;79;-6;27;74;265;32;15;57;7;Minor;0.0929543971463157;-20.43637242757675
Options;NSG;afrobeats;2020;102;62;84;-5;10;76;240;39;9;57;0;Major;0.2000253735116686;-55.2398207678004
Point of View - Radio Edit;DB Boulevard;electronic;2018;129;72;68;-7;7;28;231;0;3;57;6;Minor;0.8454296814473269;-43.750612170647926
Separated;Avant;contemporary r&b;2000;108;48;80;-6;24;64;256;25;3;57;4;Minor;0.13674318541359076;-18.512364674492922
She Wants To Move;N.E.R.D;hip hop;2004;115;85;77;-5;26;80;214;0;8;57;2;Major;0.0016383253257753472;-20.435674324666067
Soul Survivor;Jeezy;atl hip hop;2005;84;49;68;-8;16;8;280;0;5;57;7;Major;0.7147814639859532;-23.890028803224922
The Time Is Now;Moloko;electronica;2000;128;74;68;-11;28;55;318;35;17;57;11;Minor;0.8733345852916768;-3.307029193931058
What'chu Like (feat. Tyrese);Da Brat;chicago rap;2000;100;68;88;-9;7;82;221;2;24;57;4;Minor;0.6714539842636005;-11.899295301952264
What's It Gonna Be (feat. Platnum);"H ""two"" O";uk garage;2008;140;90;73;-5;15;94;207;1;3;57;4;Minor;0.00791527325776864;-20.19991586896918
Beautiful People;Chris Brown;r&b;2019;128;78;42;-6;8;54;226;7;16;56;3;Major;0.7957426460654549;-46.83392844379994
Best I Ever Had;Drake;canadian hip hop;2010;162;89;43;-3;19;61;259;10;33;56;6;Major;0.8197209503664391;-35.27006210700651
Bromance - Avicii's Radio Edit;Tim Berg;edm;2010;126;80;68;-9;15;4;219;20;4;56;7;Major;0.37185908475960716;-41.95324011559788
Chariot;Gavin DeGraw;neo mellow;2004;167;78;28;-5;37;34;239;4;5;56;6;Minor;0.7796681903208357;-17.53767033772391
Cookie Jar (feat. The-Dream);Gym Class Heroes;dance pop;2008;113;67;69;-4;74;42;216;3;3;56;1;Minor;0.34116588020624794;-18.02048408625773
Don't Think I'm Not;Kandi;contemporary r&b;2000;134;62;86;-8;4;43;244;7;4;56;10;Major;0.4453347319782839;-51.76923973776243
Grillz;Nelly;dance pop;2005;83;50;87;-8;31;84;271;4;24;56;2;Major;0.7940322796416481;-51.21447586321536
He Can't Love U;Jagged Edge;atl hip hop;2000;126;84;72;-4;24;51;244;11;21;56;3;Major;0.9654817203617608;-18.075664914960747
Heart Attack;Trey Songz;dance pop;2012;150;86;61;-5;23;48;233;6;13;56;3;Major;0.09020205886694577;-50.97868330217218
I Love You;Faith Evans;contemporary r&b;2001;168;76;49;-4;23;57;267;1;9;56;10;Minor;0.8558861367543453;-34.15297331542945
I'm Gonna Be Alright (feat. Nas);Jennifer Lopez;dance pop;2002;93;69;72;-4;27;77;172;11;27;56;5;Major;0.6119885519227841;-55.721292991676236
Juicy;Doja Cat;dance pop;2019;170;66;79;-3;7;46;202;9;7;56;2;Major;0.661677111936501;-27.442976214146725
Love You Like A Love Song;Selena Gomez & The Scene;pop;2014;117;68;86;-4;8;92;188;8;5;56;6;Major;0.8926877275260906;-34.715773030067766
Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah;Swedish House Mafia;edm;2010;125;93;74;-6;40;66;206;0;7;56;3;Major;0.7837612378553553;-39.164152652887054
Miss You (with Major Lazer & Tory Lanez);Cashmere Cat;downtempo;2018;100;64;75;-5;11;45;186;25;9;56;1;Major;0.43034127876848505;-42.37286728116705
Pop Lock & Drop It - Video Edit;Huey;dirty south rap;2006;144;64;72;-7;35;65;261;0;22;56;1;Major;0.6452931575385695;-30.743373617835715
Romeo;Basement Jaxx;alternative dance;2001;127;84;70;-4;14;84;217;1;5;56;8;Minor;0.23215500432081482;-39.836771423976906
Say Aah (feat. Fabolous);Trey Songz;dance pop;2009;93;87;72;-4;83;81;208;0;11;56;3;Minor;0.3162627596494577;-27.208575353824173
Sunshine (feat. Anthony Hamilton);Twista;chicago rap;2004;99;89;93;-5;35;82;226;26;29;56;8;Major;0.0018046407136841358;-18.48349032016811
We Come 1 - Radio Edit;Faithless;big beat;2015;136;90;65;-11;15;61;222;0;4;56;2;Minor;0.3620774591748164;-43.57013812064697
A Woman's Worth;Alicia Keys;neo soul;2001;75;41;65;-8;6;50;303;33;16;55;7;Major;0.7745708706715715;-43.598294496505034
All I Do Is Win (feat. T-Pain & Ludacris & Snoop Dogg & Rick Ross);DJ Khaled;hip hop;2010;150;78;54;-4;16;28;233;1;19;55;8;Minor;0.4879849839725239;-14.17407062601135
Chameleon;PNAU;alternative dance;2017;120;94;71;-3;34;23;198;0;4;55;9;Minor;0.08892965015803989;-40.55186316437863
Cold as Ice;M.O.P.;east coast hip hop;2000;86;88;66;-5;29;76;244;4;14;55;1;Major;0.7436447686295451;-12.429344835486553
Collide;Howie Day;acoustic pop;2003;94;63;64;-8;12;34;249;22;3;55;2;Minor;0.7979284364120671;-28.3149624324432
Dip It Low;Christina Milian;dance pop;2004;169;72;75;-4;8;61;197;1;10;55;8;Major;0.4048849588787109;-50.46933946737995
Dirt Off Your Shoulder;JAY-Z;east coast hip hop;2003;164;66;78;-7;34;65;245;3;32;55;3;Major;0.703391015418372;-43.09139620261036
Gold;Kiiara;alt z;2015;113;41;60;-9;13;41;226;62;34;55;8;Minor;0.15092672552291497;-38.62661593151148
History;Olivia Holt;alt z;2016;101;63;77;-7;12;54;204;10;5;55;5;Minor;0.6948823509707158;-24.011304922495484
If It Ain't Love;Jason Derulo;dance pop;2016;129;84;50;-5;34;78;203;5;32;55;5;Major;0.6340917203230301;-25.080150576183982
Leave Right Now;Will Young;talent show;2003;82;45;64;-9;11;38;215;14;4;55;1;Minor;0.5257455373947505;-47.743318752761624
Louder (feat. Sian Evans) - Radio Edit;DJ Fresh;dancefloor dnb;2012;140;93;31;-1;48;49;207;2;5;55;5;Minor;0.31816891056913377;-39.10684044119038
Love Me Now;John Legend;neo soul;2016;123;77;42;-4;11;72;210;57;9;55;11;Major;0.1273806265716253;-44.017632862877825
MALAMENTE - Cap.1: Augurio;ROSALÍA;pop;2018;98;48;90;-5;7;52;149;56;9;55;1;Minor;0.7225293483061399;-26.854037800450627
Move Bitch;Ludacris;atl hip hop;2002;178;75;78;-6;10;19;272;25;13;55;2;Major;0.0806778021808956;-25.391061769354074
One Call Away;Charlie Puth;pop;2015;91;62;67;-5;11;45;192;42;4;55;4;Minor;0.311804937228898;-41.61619353786173
Pass Out;Tinie Tempah;dance pop;2010;91;89;69;-3;14;53;268;3;30;55;4;Minor;0.1876760730719289;-34.92931112791861
Post to Be (feat. Chris Brown & Jhene Aiko);Omarion;dance pop;2014;97;68;73;-6;21;70;227;7;4;55;8;Major;0.687145170238982;-8.05822391628869
Proper Education - Radio Edit;Eric Prydz;edm;2007;125;94;54;-5;9;32;199;0;5;55;10;Major;0.36555422037284224;-25.60636106332202
Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster;Nelly;dance pop;2016;87;81;53;-5;17;91;294;18;30;55;8;Major;0.4802235707426107;-38.8344618778895
Soak Up The Sun;Sheryl Crow;lilith;2002;120;74;71;-5;11;70;292;4;4;55;5;Minor;0.5840012923762353;-20.538968211669726
Some Cut;Trillville;atl hip hop;2004;85;52;90;-7;11;66;283;0;37;55;10;Major;0.9571001605484404;-51.255089049562315
Southern Hospitality (Featuring Pharrell);Ludacris;atl hip hop;2000;95;90;62;-5;9;61;301;4;25;55;0;Minor;0.7928108053742692;-38.10862200900071
We Fly High;Jim Jones;gangster rap;2006;120;80;51;-7;9;46;236;8;38;55;8;Minor;0.331209242191594;-50.93747837295871
What Would You Do?;City High;dance;2015;96;78;74;-7;47;83;175;24;24;55;11;Minor;0.4782574387850168;-6.808900667920987
Work;Iggy Azalea;australian hip hop;2014;140;80;70;-5;41;49;223;6;14;55;5;Minor;0.9675915394709566;-22.433745155122786
1 2 Step (feat. Missy Elliott) - Main;Ciara;dance pop;2005;113;50;94;-11;5;80;202;4;16;54;4;Major;0.04803926725821095;-41.90985912315462
Bed Of Lies;Nicki Minaj;hip pop;2014;86;67;72;-6;11;12;270;25;19;54;0;Major;0.1808677808167426;-14.01372409185727
Don't Give Up;Chicane;trance;2016;132;72;64;-10;8;53;211;0;4;54;11;Minor;0.2952441067114636;-40.360395063139464
Dry Your Eyes;The Streets;birmingham hip hop;2004;80;47;68;-8;9;45;271;56;24;54;0;Major;0.2811673376578474;-58.67967807892937
Full Moon;Brandy;contemporary r&b;2002;106;65;61;-5;9;61;249;37;14;54;3;Major;0.823106345269813;-6.7221047758570265
Heroes (we could be);Alesso;dance pop;2014;126;75;52;-4;24;35;210;4;6;54;4;Major;0.6010001961001985;-19.290722677386384
I Will Wait;Mumford & Sons;modern folk rock;2012;131;77;49;-5;20;39;277;1;3;54;2;Major;0.762731614620203;-27.923843096569442
Karma;Alicia Keys;neo soul;2003;85;74;73;-6;3;69;256;7;6;54;3;Major;0.9358537593718301;-6.8477714377921615
Luv U Better;LL COOL J;east coast hip hop;2002;95;81;67;-4;30;71;287;24;24;54;11;Major;0.12166808078574287;-47.21172001242185
Perfect Gentleman (feat. Hope);Wyclef Jean;rap kreyol;2000;136;80;83;-8;27;53;250;19;31;54;7;Minor;0.6262576878442216;-38.1277844485126
Play;David Banner;conscious hip hop;2005;95;66;84;-8;24;59;230;0;13;54;2;Major;0.855314867262795;-44.10992155456583
Push The Button;Sugababes;dance pop;2005;126;66;96;-5;7;79;218;5;6;54;7;Minor;0.9030599612275527;-43.78880749475541
Ride Wit Me;Nelly;dance pop;2009;102;71;85;-7;25;73;292;6;5;54;0;Major;0.47596849095141125;-59.98592377541462
Signs;Snoop Dogg;g funk;2004;113;71;94;-5;33;67;237;3;13;54;11;Minor;0.20818040083336053;-18.281529478255848
Starving;Hailee Steinfeld;pop;2023;100;61;67;-4;10;50;182;41;10;54;4;Minor;0.4281208171341896;-8.718395076283862
Starz In Their Eyes;Just Jack;uk alternative pop;2006;124;80;67;-7;47;66;296;0;7;54;10;Major;0.1716523209248062;-15.066669111690082
The Fear;Lily Allen;dance pop;2009;134;85;66;-7;11;52;207;42;4;54;9;Major;0.013434018983826013;-6.555922956203368
The Mother We Share;CHVRCHES;indietronica;2013;174;72;46;-5;13;33;191;4;3;54;2;Minor;0.6409324706861556;-7.545453036684528
The Whole World (feat. Killer Mike);Outkast;atl hip hop;2001;185;85;81;-6;3;72;295;10;40;54;2;Minor;0.8991474145592966;-21.038282709799475
Trumpets;Jason Derulo;dance pop;2013;82;70;63;-5;10;64;217;56;24;54;1;Major;0.996949067040824;-7.320973284819637
Who Says;Selena Gomez & The Scene;pop;2014;101;92;68;-3;15;73;195;6;5;54;6;Minor;0.6095046823988717;-6.161175610458585
1 Thing;Amerie;contemporary r&b;2008;125;95;64;-5;4;89;239;12;33;53;7;Major;0.6533016927767402;-44.64134327981128
Bad Vibe;M.O;afroswing;2018;110;70;81;-4;10;76;214;18;4;53;11;Minor;0.2768998326475838;-0.970501624221761
Break Up;Mario;dance pop;2009;74;52;44;-7;17;48;249;43;36;53;2;Major;0.06501640712994594;-30.34183573342444
Come to Me (feat. Nicole Scherzinger);Diddy;dance pop;2006;97;49;82;-6;66;39;277;2;8;53;9;Major;0.6493817315140271;-12.082302242540443
Cooler Than Me - Single Mix;Mike Posner;dance pop;2010;130;82;77;-5;36;62;215;17;5;53;9;Major;0.2200744474997467;-55.80631613632978
I'm In Control;AlunaGeorge;electropop;2016;104;84;73;-4;13;71;209;36;3;53;4;Minor;0.594835307775901;-58.93068529966368
Love Generation - Radio Edit;Bob Sinclar;disco house;2005;128;81;72;-6;4;55;208;18;6;53;7;Minor;0.5444310661063102;-46.525381629143745
Lovers on the Sun (feat. Sam Martin);David Guetta;big room;2014;125;89;65;-3;38;57;204;9;4;53;2;Major;0.8997952159947122;-32.80388679451414
The Jump Off (feat. Mr. Cheeks) - Remix;Lil' Kim;dance pop;2003;105;75;85;-9;6;94;235;18;34;53;0;Major;0.3182513405926014;-59.90412754627501
White Flag;Dido;dance pop;2003;170;53;51;-7;8;29;240;33;4;53;4;Minor;0.9559667094615282;-7.341835495680996
Wonderful World;James Morrison;neo mellow;2006;79;71;47;-5;10;59;210;5;3;53;9;Minor;0.7485079696669914;-42.911263894359934
21 Seconds;So Solid Crew;grime;2001;137;64;61;-11;12;82;303;2;24;52;2;Major;0.0644637145076089;-37.738110083663855
4 My People (feat. Eve);Missy Elliott;dance pop;2001;121;70;97;-8;20;91;289;14;16;52;4;Major;0.978895258931835;-15.04887887955681
Boom Boom Pow;Black Eyed Peas;dance pop;2011;130;86;87;-6;13;40;251;13;7;52;11;Major;0.3832793973280848;-32.10290855168542
Hot Boyz;Missy Elliott;dance pop;1998;81;45;73;-11;18;53;215;34;29;52;11;Minor;0.273768881474289;-37.9772679401582
L.I.F.E.G.O.E.S.O.N.;Noah And The Whale;stomp and holler;2011;82;75;61;-6;34;60;227;21;4;52;8;Major;0.5158938334988448;-29.796176482806192
Mama;Jonas Blue;pop;2017;104;79;74;-4;5;55;182;9;4;52;7;Minor;0.04226951592270378;-54.717017935835116
Rain On Me;Ashanti;dance pop;2003;84;70;61;-3;8;51;298;34;3;52;6;Major;0.1647353287508485;-34.727068392106744
Runaway Love;Ludacris;atl hip hop;2006;93;72;41;-7;25;82;281;33;28;52;2;Major;0.6114577319774107;-40.48295253050432
Show Me Love;Jenil;pinoy edm;2021;126;94;66;-4;15;28;191;41;12;52;2;Minor;0.2566339079998432;-16.590631984720353
Stole;Kelly Rowland;atl hip hop;2002;80;72;65;-5;17;48;249;1;6;52;4;Minor;0.2603636329311926;-3.339739893068547
The Other Side;Jason Derulo;dance pop;2013;128;84;56;-4;14;52;227;5;10;52;10;Minor;0.31151958888927556;-24.22060486154431
About You Now;Sugababes;dance pop;2007;82;70;58;-6;49;59;212;0;4;51;5;Minor;0.20288650813851827;-41.588965291465925
Close;Nick Jonas;dance pop;2016;124;62;65;-5;14;40;234;25;8;51;0;Minor;0.9117483978555493;-11.462180637067164
Fresh Eyes;Andy Grammer;neo mellow;2016;122;56;83;-7;15;87;198;55;3;51;0;Minor;0.18741073786942886;-42.3918832277946
Girlfriend;*NSYNC;boy band;2001;94;81;75;-5;3;86;254;9;9;51;7;Major;0.47487593076020107;-58.34191056629164
Hands on the Wheel;Karley Scott Collins;country;2023;144;74;47;-5;9;38;201;5;3;51;0;Major;0.732265313157627;-0.5212483620809962
Livin' It Up;Ja Rule;dance pop;2001;106;77;87;-4;5;64;257;6;32;51;7;Minor;0.9948774827669907;-24.516588015114458
